Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	selec.file	old.selec
7612.327400748	7612.36549158	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	191.465232748	2605	Spectrogram 1	1	43937.3	57901.9	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	395
7612.444825588	7612.461112702	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	191.582657588	2606	Spectrogram 1	1	46321.5	59604.9	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	396
7612.626873461	7612.642635184	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	191.764705461	2607	Spectrogram 1	1	57220.7	65395.1	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	397
7612.98230026	7613.030373517	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	192.12013226	2608	Spectrogram 1	1	50749.3	71525.9	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	398
7613.571525925	7613.61565875	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	192.709357925	2609	Spectrogram 1	1	50408.7	71185.3	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	399
7613.68921346	7613.721262297	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	192.82704546	2610	Spectrogram 1	1	50749.3	64373.3	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	400
7614.101645159	7614.122398094	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	193.239477159	2611	Spectrogram 1	1	52111.7	68801.1	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	401
7614.799626683	7614.812236061	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	193.937458683	2612	Spectrogram 1	1	69822.9	80040.9	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	402
7614.793321993	7614.809083717	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	193.931153993	2613	Spectrogram 1	1	55177.1	67438.7	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	403
7615.103302554	7615.111183416	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	194.241134554	2614	Spectrogram 1	1	69482.3	78337.9	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	404
7615.088854308	7615.105141422	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	194.226686308	2615	Spectrogram 1	1	48365.1	64032.7	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	405
7615.173442191	7615.371777211	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	194.311274191	2616	Spectrogram 1	1	42234.3	80381.5	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	406
7615.830180539	7615.846204958	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	194.968012539	2617	Spectrogram 1	1	54495.9	66416.9	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	407
7616.179828104	7616.200318344	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	195.317660104	2618	Spectrogram 1	1	53814.7	67098.1	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	408
7616.273347598	7616.306447218	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	195.411179598	2619	Spectrogram 1	1	55517.7	70504.1	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	409
7616.672644528	7616.728073255	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	195.810476528	2620	Spectrogram 1	1	50749.3	68801.1	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	410
7616.889368225	7616.908019598	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	196.027200225	2621	Spectrogram 1	1	49727.5	63692.1	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	411
7616.905392644	7616.934814528	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	196.043224644	2622	Spectrogram 1	1	35762.9	46321.5	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	412
7617.017038185	7617.052764758	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	196.154870185	2623	Spectrogram 1	1	66757.5	76634.9	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	413
7617.459417126	7617.471501114	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	196.597249126	2624	Spectrogram 1	1	51089.9	61307.9	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	414
7627.213295499	7627.253487893	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	206.351127499	2625	Spectrogram 1	1	50408.7	62670.3	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	415
7628.324234145	7628.341834736	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	207.462066145	2626	Spectrogram 1	1	58923.7	89237.1	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	416
7628.829397316	7628.841218609	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	207.967229316	2627	Spectrogram 1	1	56880.1	90258.9	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	417
7629.217661039	7629.228956941	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	208.355493039	2628	Spectrogram 1	1	21798.4	32356.9	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	418
7629.840249018	7629.857586914	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	208.978081018	2629	Spectrogram 1	1	57220.7	87874.7	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	419
7629.859163087	7629.866255862	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	208.996995087	2630	Spectrogram 1	1	58242.5	84809.3	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	420
7630.092436561	7630.141297904	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	209.230268561	2631	Spectrogram 1	1	53814.7	83446.9	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	421
7633.300997579	7633.340664583	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	212.438829579	2632	Spectrogram 1	1	58242.5	76975.5	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	422
7633.416583551	7633.432345275	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	212.554415551	2633	Spectrogram 1	1	53814.7	70844.7	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	423
7633.857649048	7633.908611953	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	212.995481048	2634	Spectrogram 1	1	55177.1	74591.3	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	424
7634.121657739	7634.151605013	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	213.259489739	2635	Spectrogram 1	1	49727.5	67438.7	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	425
7634.337593285	7634.398538616	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	213.475425285	2636	Spectrogram 1	1	55858.3	71525.9	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	426
7634.607381419	7634.624982011	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	213.745213419	2637	Spectrogram 1	1	51430.5	67438.7	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	427
7634.629185137	7634.648887291	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	213.767017137	2638	Spectrogram 1	1	37465.9	47343.3	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	428
7634.8346129	7634.858255485	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	213.9724449	2639	Spectrogram 1	1	59604.9	75953.7	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	429
7635.087588529	7635.125416665	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	214.225420529	2640	Spectrogram 1	1	59945.5	69141.7	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	430
7635.225766272	7635.265170581	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	214.363598272	2641	Spectrogram 1	1	54836.5	76975.5	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	431
7635.634782931	7635.667619855	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	214.772614931	2642	Spectrogram 1	1	36103.5	47683.9	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	432
7636.16122443	7636.202204911	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	215.29905643	2643	Spectrogram 1	1	45640.3	62670.3	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	433
7640.812245612	7640.835625502	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	219.950077612	2644	Spectrogram 1	1	70163.5	91961.9	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	434
7647.081995534	7647.107739682	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	226.219827534	2645	Spectrogram 1	1	61989.1	72888.3	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	435
7651.580390727	7651.609549915	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	230.718222727	2646	Spectrogram 1	1	57561.3	71866.5	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	436
7652.993429007	7653.03546027	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	232.131261007	2647	Spectrogram 1	1	56880.1	71525.9	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	437
7653.238261111	7653.295266011	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	232.376093111	2648	Spectrogram 1	1	56880.1	78678.5	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	438
7653.492550185	7653.545351959	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	232.630382185	2649	Spectrogram 1	1	59604.9	82425.1	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	439
7654.299812992	7654.338166519	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	233.437644992	2650	Spectrogram 1	1	49046.3	73569.5	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	440
7654.419339394	7654.445346238	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	233.557171394	2651	Spectrogram 1	1	48705.7	73910.1	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	441
7654.637113841	7654.661807208	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	233.774945841	2652	Spectrogram 1	1	58923.7	69141.7	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	442
7654.852786725	7654.890352165	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	233.990618725	2653	Spectrogram 1	1	55517.7	72888.3	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	443
7654.981507466	7655.030894199	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	234.119339466	2654	Spectrogram 1	1	64373.3	80381.5	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	444
7655.141226231	7655.17038542	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	234.279058231	2655	Spectrogram 1	1	64713.9	78678.5	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	445
7655.264430337	7655.304360037	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	234.402262337	2656	Spectrogram 1	1	64032.7	73910.1	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	446
7655.396040728	7655.439385467	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	234.533872728	2657	Spectrogram 1	1	51430.5	71525.9	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	447
7656.441568222	7656.493581909	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	235.579400222	2658	Spectrogram 1	1	64373.3	80381.5	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	448
7657.375450174	7657.399092759	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	236.513282174	2659	Spectrogram 1	1	37806.5	47343.3	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	449
7658.26940246	7658.2898927	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	237.40723446	2660	Spectrogram 1	1	62670.3	73569.5	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	450
7658.300400516	7658.316950325	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	237.438232516	2661	Spectrogram 1	1	42234.3	48705.7	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	451
7658.431748211	7658.475355646	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	237.569580211	2662	Spectrogram 1	1	55177.1	75953.7	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	452
7658.777455249	7658.830257022	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	237.915287249	2663	Spectrogram 1	1	68801.1	83787.5	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	453
7659.81352574	7659.851616572	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	238.95135774	2664	Spectrogram 1	1	68801.1	81403.3	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	454
7685.296549498	7685.329386422	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	264.434381498	2665	Spectrogram 1	1	80381.5	91961.9	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	455
7685.282101252	7685.310209658	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	264.419933252	2666	Spectrogram 1	1	59945.5	71525.9	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	456
7685.649612071	7685.753114055	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	264.787444071	2667	Spectrogram 1	1	54495.9	70504.1	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	457
7686.915803484	7686.925785909	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	266.053635484	2668	Spectrogram 1	1	61989.1	70844.7	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	458
7695.433436101	7695.446308175	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	274.571268101	2669	Spectrogram 1	1	65395.1	83106.3	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	459
7696.390172585	7696.405408918	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	275.528004585	2670	Spectrogram 1	1	57901.9	68119.9	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	460
7696.600328898	7696.625547655	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	275.738160898	2671	Spectrogram 1	1	54836.5	71866.5	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	461
7696.798663709	7696.82598403	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	275.936495709	2672	Spectrogram 1	1	60626.7	71866.5	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	462
7698.040949906	7698.081142301	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	277.178781906	2673	Spectrogram 1	1	63692.1	76634.9	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	463
7701.726827776	7701.738123678	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	280.864659776	2674	Spectrogram 1	1	44618.5	59604.9	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	464
7703.25492635	7703.276467372	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	282.39275835	2675	Spectrogram 1	1	66757.5	76634.9	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	465
7704.722079449	7704.770415401	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	283.859911449	2676	Spectrogram 1	1	62329.7	73569.5	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	466
7704.778821653	7704.82006483	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	283.916653653	2677	Spectrogram 1	1	35081.7	52792.9	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	467
7715.346003242	7715.360188793	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	294.483835242	2678	Spectrogram 1	1	57561.3	70844.7	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	468
7715.45909332	7715.475905825	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	294.59692532	2679	Spectrogram 1	1	60286.1	75272.5	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	469
7716.096654681	7716.110840232	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	295.234486681	2680	Spectrogram 1	1	58923.7	72207.1	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	471
7716.196741448	7716.225637941	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	295.334573448	2681	Spectrogram 1	1	60626.7	73228.9	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	472
7718.086571222	7718.104171813	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	297.224403222	2682	Spectrogram 1	1	59264.3	65054.5	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	473
7717.862754782	7717.883507718	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	297.000586782	2683	Spectrogram 1	1	60626.7	66076.3	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	474
7719.940674711	7719.972198158	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	299.078506711	2684	Spectrogram 1	1	58583.1	75272.5	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	475
7720.165016575	7720.193913068	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	299.302848575	2685	Spectrogram 1	1	52452.3	74591.3	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	476
7720.979897372	7720.996447181	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	300.117729372	2686	Spectrogram 1	1	58242.5	71185.3	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	477
7722.972178492	7722.996346468	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	302.110010492	2687	Spectrogram 1	1	61989.1	81403.3	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	478
7723.202825045	7723.215434424	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	302.340657045	2688	Spectrogram 1	1	58583.1	79019.1	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	479
7724.190821928	7724.208159824	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	303.328653928	2689	Spectrogram 1	1	64373.3	75613.1	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	480
7724.535740944	7724.575407948	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	303.673572944	2690	Spectrogram 1	1	61648.5	87874.7	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	481
7726.467076845	7726.484940132	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	305.604908845	2691	Spectrogram 1	1	36103.5	46662.1	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	482
7726.549825893	7726.567951875	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	305.687657893	2692	Spectrogram 1	1	51089.9	65054.5	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	483
7726.643082757	7726.654378659	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	305.780914757	2693	Spectrogram 1	1	60286.1	75272.5	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	484
7727.212868858	7727.232833708	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	306.350700858	2694	Spectrogram 1	1	58923.7	71185.3	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	485
7438.027468316	7438.034298396	TH-27.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-27.wav	17.165300316	2695	Spectrogram 1	1	65735.7	84809.3	TH-27 (T2019-09-03_09-24-49_0000007).Table.1.selections.txt	486
