Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	type	subtype	selec.file
18556.081381506	18556.113975101	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1336.595686506	4751	Spectrogram 1	1	50324.7	59523.8	NA	NA	T000003.txt
18556.325832299	18556.364592249	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1336.840137299	4752	Spectrogram 1	1	53842	71699.1	NA	NA	T000003.txt
18556.943344405	18556.96712892	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1337.457649405	4753	Spectrogram 1	1	57088.7	69534.6	NA	NA	T000003.txt
18557.10102693	18557.180749101	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1337.61533193	4754	Spectrogram 1	1	50595.2	64123.4	NA	NA	T000003.txt
18557.245055183	18557.282934225	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1337.759360183	4755	Spectrogram 1	1	53300.9	68722.9	NA	NA	T000003.txt
18557.35957225	18557.400974925	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1337.87387725	4756	Spectrogram 1	1	54112.6	64123.4	NA	NA	T000003.txt
18557.578917201	18557.612832158	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1338.093222201	4757	Spectrogram 1	1	49783.5	62770.6	NA	NA	T000003.txt
18557.604023078	18557.622522145	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1338.118328078	4758	Spectrogram 1	1	71158	87932.9	NA	NA	T000003.txt
18557.704445595	18557.737039189	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1338.218750595	4759	Spectrogram 1	1	52218.6	64393.9	NA	NA	T000003.txt
18557.834379331	18557.875341552	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1338.348684331	4760	Spectrogram 1	1	47619	64123.4	NA	NA	T000003.txt
18557.995584403	18558.021571188	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1338.509889403	4761	Spectrogram 1	1	49242.4	63582.3	NA	NA	T000003.txt
18558.019809372	18558.035225262	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1338.534114372	4762	Spectrogram 1	1	69534.6	81439.4	NA	NA	T000003.txt
18558.139611864	18558.184978624	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1338.653916864	4763	Spectrogram 1	1	49513	61147.2	NA	NA	T000003.txt
18558.652297941	18558.699426517	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1339.166602941	4764	Spectrogram 1	1	53300.9	62500	NA	NA	T000003.txt
18558.782671293	18558.817907611	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1339.296976293	4765	Spectrogram 1	1	51406.9	64123.4	NA	NA	T000003.txt
18559.007742996	18559.069847007	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1339.522047996	4766	Spectrogram 1	1	53300.9	65746.8	NA	NA	T000003.txt
18559.168067183	18559.205946226	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1339.682372183	4767	Spectrogram 1	1	52489.2	62229.4	NA	NA	T000003.txt
18560.128691762	18560.175379884	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1340.642996762	4768	Spectrogram 1	1	49513	63852.8	NA	NA	T000003.txt
18560.703922269	18560.728147238	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1341.218227269	4769	Spectrogram 1	1	53030.3	64393.9	NA	NA	T000003.txt
18560.722421336	18560.73167087	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1341.236726336	4770	Spectrogram 1	1	70346.3	86309.5	NA	NA	T000003.txt
18560.97391853	18560.999024407	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1341.48822353	4771	Spectrogram 1	1	52218.6	60606.1	NA	NA	T000003.txt
18561.115304047	18561.150980819	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1341.629609047	4772	Spectrogram 1	1	52759.7	61688.3	NA	NA	T000003.txt
18561.250962917	18561.277390156	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1341.765267917	4773	Spectrogram 1	1	51677.5	62770.6	NA	NA	T000003.txt
18561.850417449	18561.906355104	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1342.364722449	4774	Spectrogram 1	1	51406.9	67911.3	NA	NA	T000003.txt
18561.990040311	18562.041573427	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1342.504345311	4775	Spectrogram 1	1	48971.9	68993.5	NA	NA	T000003.txt
18562.234491115	18562.271929704	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1342.748796115	4776	Spectrogram 1	1	51948.1	66287.9	NA	NA	T000003.txt
18562.36178214	18562.415957979	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1342.87608714	4777	Spectrogram 1	1	51406.9	63852.8	NA	NA	T000003.txt
18562.842315146	18562.867861477	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1343.356620146	4778	Spectrogram 1	1	52759.7	64393.9	NA	NA	T000003.txt
18562.862135575	18562.880634642	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1343.376440575	4779	Spectrogram 1	1	68181.8	88744.6	NA	NA	T000003.txt
18563.089849116	18563.123764073	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1343.604154116	4780	Spectrogram 1	1	47619	58712.1	NA	NA	T000003.txt
18563.217139302	18563.242685633	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1343.731444302	4781	Spectrogram 1	1	50865.8	63852.8	NA	NA	T000003.txt
18563.238721547	18563.260303792	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1343.753026547	4782	Spectrogram 1	1	68993.5	88474	NA	NA	T000003.txt
18563.580952144	18563.619271641	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1344.095257144	4783	Spectrogram 1	1	50054.1	65476.2	NA	NA	T000003.txt
18563.620593003	18563.63028299	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1344.134898003	4784	Spectrogram 1	1	68181.8	83333.3	NA	NA	T000003.txt
18564.10685177	18564.127553107	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1344.62115677	4785	Spectrogram 1	1	49513	63311.7	NA	NA	T000003.txt
18564.125791291	18564.154861254	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1344.640096291	4786	Spectrogram 1	1	66829	92803	NA	NA	T000003.txt
18564.483437777	18564.535851801	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1344.997742777	4787	Spectrogram 1	1	46536.8	63041.1	NA	NA	T000003.txt
18565.284619124	18565.330866792	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1345.798924124	4788	Spectrogram 1	1	47348.5	67370.1	NA	NA	T000003.txt
18565.326021798	18565.359936754	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1345.840326798	4789	Spectrogram 1	1	68993.5	87121.2	NA	NA	T000003.txt
18565.433932765	18565.485906335	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1345.948237765	4790	Spectrogram 1	1	47077.9	67640.7	NA	NA	T000003.txt
18565.578400621	18565.631255099	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1346.092705621	4791	Spectrogram 1	1	37608.2	67911.3	NA	NA	T000003.txt
18565.607911038	18565.628171921	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1346.122216038	4792	Spectrogram 1	1	68993.5	89015.2	NA	NA	T000003.txt
18566.371653925	18566.406890243	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1346.885958925	4793	Spectrogram 1	1	50324.7	64664.5	NA	NA	T000003.txt
18566.511718115	18566.539026262	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1347.026023115	4794	Spectrogram 1	1	48160.2	61958.9	NA	NA	T000003.txt
18566.528455366	18566.555763513	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1347.042760366	4795	Spectrogram 1	1	64393.9	91720.8	NA	NA	T000003.txt
18566.668078228	18566.71476635	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1347.182383228	4796	Spectrogram 1	1	45184	57900.4	NA	NA	T000003.txt
18566.711683173	18566.728420424	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1347.225988173	4797	Spectrogram 1	1	64935.1	78733.8	NA	NA	T000003.txt
18566.820914546	18566.890506275	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1347.335219546	4798	Spectrogram 1	1	51136.4	64393.9	NA	NA	T000003.txt
18566.967585722	18566.987846605	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1347.481890722	4799	Spectrogram 1	1	56277.1	66829	NA	NA	T000003.txt
18566.979918433	18567.007667034	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1347.494223433	4800	Spectrogram 1	1	71428.6	94155.8	NA	NA	T000003.txt
18567.083864535	18567.123505393	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1347.598169535	4801	Spectrogram 1	1	48701.3	66017.3	NA	NA	T000003.txt
18567.123064939	18567.131874019	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1347.637369939	4802	Spectrogram 1	1	72240.3	82251.1	NA	NA	T000003.txt
18567.216440145	18567.271496893	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1347.730745145	4803	Spectrogram 1	1	48971.9	64393.9	NA	NA	T000003.txt
18567.476747304	18567.510662261	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1347.991052304	4804	Spectrogram 1	1	51948.1	68181.8	NA	NA	T000003.txt
18567.505817267	18567.524316334	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1348.020122267	4805	Spectrogram 1	1	71969.7	91179.7	NA	NA	T000003.txt
18567.612406966	18567.646762377	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1348.126711966	4806	Spectrogram 1	1	49513	60876.6	NA	NA	T000003.txt
18568.098665	18568.121128153	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1348.61297	4807	Spectrogram 1	1	48701.3	66287.9	NA	NA	T000003.txt
18569.491372742	18569.520883158	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1350.005677742	4808	Spectrogram 1	1	45725.1	56006.5	NA	NA	T000003.txt
18569.348665652	18569.371128805	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1349.862970652	4809	Spectrogram 1	1	69264.1	78733.8	NA	NA	T000003.txt
18569.611174383	18569.647732064	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1350.125479383	4810	Spectrogram 1	1	48701.3	59523.8	NA	NA	T000003.txt
18570.264804707	18570.306647836	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1350.779109707	4811	Spectrogram 1	1	50595.2	63041.1	NA	NA	T000003.txt
18570.39561856	18570.430854879	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1350.90992356	4812	Spectrogram 1	1	52759.7	68452.4	NA	NA	T000003.txt
18571.03030934	18571.042642051	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1351.54461434	4813	Spectrogram 1	1	50865.8	65476.2	NA	NA	T000003.txt
18571.039999328	18571.063343389	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1351.554304328	4814	Spectrogram 1	1	69264.1	85227.3	NA	NA	T000003.txt
18571.420550201	18571.463714691	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1351.934855201	4815	Spectrogram 1	1	52759.7	62770.6	NA	NA	T000003.txt
18571.56942262	18571.603337577	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1352.08372762	4816	Spectrogram 1	1	51948.1	62500	NA	NA	T000003.txt
18571.713009627	18571.740317774	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1352.227314627	4817	Spectrogram 1	1	49783.5	59523.8	NA	NA	T000003.txt
18572.255205164	18572.31114282	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1352.769510164	4818	Spectrogram 1	1	50595.2	67911.3	NA	NA	T000003.txt
18572.402757107	18572.450326137	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1352.917062107	4819	Spectrogram 1	1	51406.9	67911.3	NA	NA	T000003.txt
18572.551189876	18572.585545286	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1353.065494876	4820	Spectrogram 1	1	49242.4	58441.6	NA	NA	T000003.txt
18572.901348679	18572.932180458	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1353.415653679	4821	Spectrogram 1	1	49783.5	68181.8	NA	NA	T000003.txt
18573.128621743	18573.188963939	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1353.642926743	4822	Spectrogram 1	1	51136.4	64664.5	NA	NA	T000003.txt
18573.269125572	18573.295993265	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1353.783430572	4823	Spectrogram 1	1	52489.2	65476.2	NA	NA	T000003.txt
18573.293790995	18573.309206884	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1353.808095995	4824	Spectrogram 1	1	70616.9	88474	NA	NA	T000003.txt
18573.789299366	18573.808679341	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1354.303604366	4825	Spectrogram 1	1	56547.6	67370.1	NA	NA	T000003.txt
18573.806477072	18573.857129279	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1354.320782072	4826	Spectrogram 1	1	43560.6	54383.1	NA	NA	T000003.txt
18573.83510658	18573.867700175	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1354.34941158	4827	Spectrogram 1	1	63041.1	81980.5	NA	NA	T000003.txt
18573.958432634	18573.99454986	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1354.472737634	4828	Spectrogram 1	1	46807.4	65746.8	NA	NA	T000003.txt
18574.093650968	18574.146064992	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1354.607955968	4829	Spectrogram 1	1	45995.7	59523.8	NA	NA	T000003.txt
18574.459662702	18574.489613573	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1354.973967702	4830	Spectrogram 1	1	44642.9	60606.1	NA	NA	T000003.txt
18574.484328125	18574.51471945	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1354.998633125	4831	Spectrogram 1	1	64935.1	80898.3	NA	NA	T000003.txt
18574.630117332	18574.670198644	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1355.144422332	4832	Spectrogram 1	1	46807.4	58441.6	NA	NA	T000003.txt
18574.666234558	18574.683852717	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1355.180539558	4833	Spectrogram 1	1	67370.1	81710	NA	NA	T000003.txt
18575.334399676	18575.376242804	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1355.848704676	4834	Spectrogram 1	1	59253.2	80898.3	NA	NA	T000003.txt
18575.395182325	18575.445834533	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1355.909487325	4835	Spectrogram 1	1	58441.6	88203.5	NA	NA	T000003.txt
18575.620693667	18575.658572709	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1356.134998667	4836	Spectrogram 1	1	42207.8	57629.9	NA	NA	T000003.txt
18576.269919463	18576.298548972	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1356.784224463	4837	Spectrogram 1	1	44101.7	61147.2	NA	NA	T000003.txt
18576.29502534	18576.328940296	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1356.80933034	4838	Spectrogram 1	1	66017.3	80898.3	NA	NA	T000003.txt
18577.825594127	18577.851580912	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1358.339899127	4839	Spectrogram 1	1	47889.6	61958.9	NA	NA	T000003.txt
18577.839688655	18577.868318164	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1358.353993655	4840	Spectrogram 1	1	65476.2	82521.6	NA	NA	T000003.txt
18578.34092294	18578.354136559	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1358.85522794	4841	Spectrogram 1	1	46807.4	53842	NA	NA	T000003.txt
18578.381004252	18578.388932423	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1358.895309252	4842	Spectrogram 1	1	63311.7	76569.3	NA	NA	T000003.txt
18578.490677082	18578.538246112	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1359.004982082	4843	Spectrogram 1	1	47619	61147.2	NA	NA	T000003.txt
18578.631180899	18578.667298126	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1359.145485899	4844	Spectrogram 1	1	53030.3	67099.6	NA	NA	T000003.txt
18578.665976764	18578.691523095	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1359.180281764	4845	Spectrogram 1	1	68452.4	91179.7	NA	NA	T000003.txt
18578.882678943	18578.92099844	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1359.396983943	4846	Spectrogram 1	1	48971.9	63582.3	NA	NA	T000003.txt
18579.228433114	18579.263669432	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1359.742738114	4847	Spectrogram 1	1	50865.8	66017.3	NA	NA	T000003.txt
18579.473324454	18579.501953963	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1359.987629454	4848	Spectrogram 1	1	50865.8	62770.6	NA	NA	T000003.txt
18579.770628792	18579.780318779	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1360.284933792	4849	Spectrogram 1	1	52218.6	63041.1	NA	NA	T000003.txt
18579.877218514	18579.926108906	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1360.391523514	4850	Spectrogram 1	1	51948.1	66017.3	NA	NA	T000003.txt
18580.119026595	18580.154703367	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1360.633331595	4851	Spectrogram 1	1	50595.2	66287.9	NA	NA	T000003.txt
18580.466983944	18580.492089821	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1360.981288944	4852	Spectrogram 1	1	51948.1	64664.5	NA	NA	T000003.txt
18580.491649367	18580.518957513	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1361.005954367	4853	Spectrogram 1	1	69805.2	87662.3	NA	NA	T000003.txt
18581.176550944	18581.239976317	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1361.690855944	4854	Spectrogram 1	1	49783.5	59523.8	NA	NA	T000003.txt
18581.561505577	18581.589254178	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1362.075810577	4855	Spectrogram 1	1	50865.8	66558.4	NA	NA	T000003.txt
18581.57956419	18581.606431883	T0000003.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003.WAV	1362.09386919	4856	Spectrogram 1	1	69534.6	89015.2	NA	NA	T000003.txt
