"selec","View","Channel","start","end","bottom.freq","top.freq","selec.file","sound.files","peak.freq"
235,"Spectrogram 1",1,124.227914287,124.245363653,54.7945,63.3562,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",57.6171875
236,"Spectrogram 1",1,124.373415109,124.392475185,56.1644,72.6027,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",61.1328125
237,"Spectrogram 1",1,124.3946228,124.405092419,65.0685,85.6164,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",68.9453125
239,"Spectrogram 1",1,126.316200448,126.334186718,55.137,65.0685,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",62.3046875
238,"Spectrogram 1",1,126.422775761,126.444520356,51.7123,61.6438,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",59.1796875
240,"Spectrogram 1",1,127.588393275,127.608795611,61.6438,73.9726,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",68.9453125
241,"Spectrogram 1",1,127.754833381,127.77416191,45.8904,64.0411,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",54.4921875
244,"Spectrogram 1",1,128.334957598,128.359923614,45.5479,57.5342,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",53.7109375
249,"Spectrogram 1",1,129.51856119,129.54567482,55.137,69.5205,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",62.6953125
254,"Spectrogram 1",1,130.998267246,131.017058871,66.0959,77.0548,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",72.8515625
255,"Spectrogram 1",1,131.03343443,131.046051664,51.7123,62.6712,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",57.2265625
256,"Spectrogram 1",1,131.797179522,131.836641934,61.6438,76.0274,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",70.5078125
257,"Spectrogram 1",1,131.939190471,131.965498746,46.5753,58.2192,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",54.4921875
258,"Spectrogram 1",1,133.168431057,133.219168444,42.8082,59.2466,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",52.5390625
259,"Spectrogram 1",1,134.003584423,134.032040313,50.3425,58.9041,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",56.4453125
260,"Spectrogram 1",1,134.156065037,134.167340012,51.7123,63.0137,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",56.4453125
263,"Spectrogram 1",1,136.389314972,136.433609516,44.863,54.7945,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",47.4609375
264,"Spectrogram 1",1,136.439515456,136.462870761,51.3699,66.4384,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",61.5234375
265,"Spectrogram 1",1,136.583405612,136.618572796,43.8356,53.7671,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",47.4609375
266,"Spectrogram 1",1,136.630921578,136.643538812,57.8767,68.1507,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",62.6953125
267,"Spectrogram 1",1,136.842998443,136.880044789,44.863,56.5068,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",52.1484375
270,"Spectrogram 1",1,137.663655458,137.711439876,50.6849,64.0411,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",56.8359375
273,"Spectrogram 1",1,139.198662392,139.224165311,44.1781,53.4247,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",49.0234375
278,"Spectrogram 1",1,140.15891429,140.17851127,43.8356,53.4247,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",49.4140625
279,"Spectrogram 1",1,140.600785882,140.652060173,55.137,74.6575,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",68.5546875
280,"Spectrogram 1",1,140.823869315,140.848029976,54.1096,68.1507,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",63.0859375
281,"Spectrogram 1",1,141.136884051,141.154333417,65.7534,80.137,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",70.1171875
284,"Spectrogram 1",1,141.690968444,141.713518394,48.9726,59.589,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",55.6640625
285,"Spectrogram 1",1,142.39296977,142.436190508,44.1781,60.274,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",52.9296875
288,"Spectrogram 1",1,142.923967355,142.951886341,44.1781,55.8219,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",50.5859375
289,"Spectrogram 1",1,142.9532286,142.980610682,50.6849,72.9452,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",64.2578125
292,"Spectrogram 1",1,143.429730282,143.450401069,39.726,53.4247,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",48.2421875
293,"Spectrogram 1",1,143.451206425,143.465434369,56.8493,72.2603,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",65.0390625
294,"Spectrogram 1",1,143.581673992,143.618183435,41.7808,52.0548,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",47.8515625
297,"Spectrogram 1",1,144.733063516,144.774941994,55.137,67.1233,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",63.0859375
302,"Spectrogram 1",1,147.452211135,147.463754562,61.6438,84.9315,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",72.0703125
306,"Spectrogram 1",1,147.989651563,148.028040168,49.3151,70.2055,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",58.7890625
307,"Spectrogram 1",1,149.357950129,149.402244673,58.5616,73.9726,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",64.6484375
308,"Spectrogram 1",1,149.891363734,149.927604725,56.5068,73.2877,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",66.2109375
309,"Spectrogram 1",1,150.506118276,150.526789064,56.8493,71.2329,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",64.6484375
315,"Spectrogram 1",1,153.475731221,153.500160333,55.8219,71.9178,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",65.0390625
316,"Spectrogram 1",1,153.733981792,153.771565042,25,36.6438,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",31.4453125
317,"Spectrogram 1",1,154.103102951,154.160014729,52.3973,87.3288,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",59.1796875
327,"Spectrogram 1",1,155.755155008,155.779315668,67.8082,80.4795,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",72.4609375
326,"Spectrogram 1",1,155.904145748,155.933943896,59.9315,81.1644,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",72.0703125
330,"Spectrogram 1",1,156.5648055,156.576348927,45.2055,55.4795,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",50.1953125
333,"Spectrogram 1",1,158.160751134,158.184374891,64.3836,79.4521,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",72.8515625
334,"Spectrogram 1",1,158.640474428,158.672151738,60.274,77.0548,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",68.5546875
335,"Spectrogram 1",1,159.452004037,159.468648048,54.1096,64.3836,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",62.6953125
336,"Spectrogram 1",1,159.485023607,159.498983099,55.4795,66.7808,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",61.9140625
338,"Spectrogram 1",1,161.269690845,161.288214018,51.7123,62.3288,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",56.4453125
337,"Spectrogram 1",1,161.289556277,161.329555593,60.274,76.3699,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",66.6015625
343,"Spectrogram 1",1,162.257324825,162.292492009,49.6575,62.3288,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",56.0546875
344,"Spectrogram 1",1,163.221335048,163.242542739,46.2329,53.7671,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",50.9765625
345,"Spectrogram 1",1,163.242542739,163.254086166,57.8767,68.8356,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",65.0390625
346,"Spectrogram 1",1,164.112326431,164.129238894,43.4932,59.589,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",52.1484375
347,"Spectrogram 1",1,164.135144833,164.216754175,39.726,60.274,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",49.4140625
348,"Spectrogram 1",1,164.48144759,164.527621297,44.5205,57.1918,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",50.9765625
349,"Spectrogram 1",1,164.972982717,164.989626728,52.3973,63.6986,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",58.7890625
356,"Spectrogram 1",1,168.529431508,168.560840367,54.9863,64.5492,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",61.1328125
357,"Spectrogram 1",1,168.803789187,168.830634365,43.0328,56.694,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",52.1484375
358,"Spectrogram 1",1,169.466596553,169.49773696,62.1585,82.9918,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",76.7578125
359,"Spectrogram 1",1,169.843502813,169.866321215,58.7432,70.6967,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",63.4765625
362,"Spectrogram 1",1,170.464700153,170.501209595,41.5531,52.7929,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",50.9765625
363,"Spectrogram 1",1,170.501478047,170.529933936,60.2861,71.1853,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",67.3828125
364,"Spectrogram 1",1,170.769124477,170.791674426,59.6049,71.8665,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",66.2109375
365,"Spectrogram 1",1,178.808448987,178.850059013,66.0763,81.0627,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",78.3203125
366,"Spectrogram 1",1,178.95636592,178.976499804,52.7929,64.0327,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",60.7421875
367,"Spectrogram 1",1,178.988311683,179.004150338,51.7711,61.3079,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",58.3984375
368,"Spectrogram 1",1,179.141597606,179.175422531,49.0463,59.9455,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",54.1015625
369,"Spectrogram 1",1,179.179449308,179.21139507,50.0681,61.6485,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",55.2734375
370,"Spectrogram 1",1,179.215153395,179.21730101,54.1553,59.6049,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",54.4392523364486
375,"Spectrogram 1",1,179.806015683,179.824001953,57.2207,66.7575,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",61.5234375
376,"Spectrogram 1",1,180.502379522,180.540768127,59.6049,75.6131,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",68.9453125
377,"Spectrogram 1",1,180.694054096,180.703986812,62.6703,70.1635,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",66.9921875
379,"Spectrogram 1",1,181.899133977,181.916314891,60.6267,74.2507,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",68.1640625
378,"Spectrogram 1",1,182.075775251,182.128660253,56.1989,77.3161,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",70.5078125
380,"Spectrogram 1",1,182.22530285,182.268523587,47.3433,58.2425,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",51.7578125
381,"Spectrogram 1",1,183.188776215,183.238171343,42.5749,55.1771,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",50.5859375
382,"Spectrogram 1",1,183.342867494,183.369175769,45.9809,53.1335,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",49.4140625
383,"Spectrogram 1",1,183.466892218,183.485683843,44.9591,57.5613,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",52.9296875
384,"Spectrogram 1",1,183.701787485,183.72514279,49.0463,55.8583,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",54.8828125
385,"Spectrogram 1",1,183.896951932,183.927555436,54.4959,63.3515,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",61.1328125
388,"Spectrogram 1",1,188.388418154,188.406135972,55.5177,73.5695,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",70.1171875
392,"Spectrogram 1",1,192.808207749,192.862703461,49.0463,63.3515,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",57.6171875
395,"Spectrogram 1",1,193.200147264,193.234509092,48.7057,59.2643,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",53.7109375
396,"Spectrogram 1",1,195.478228837,195.499168076,59.9455,76.6349,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",72.0703125
397,"Spectrogram 1",1,196.394991546,196.411635557,34.0599,44.2779,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",38.0859375
398,"Spectrogram 1",1,199.818825156,199.882985132,46.3215,61.6485,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",52.1484375
399,"Spectrogram 1",1,200.008083664,200.033855035,48.0245,60.6267,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",54.4921875
400,"Spectrogram 1",1,200.531833005,200.573979936,44.9591,60.6267,"CageTest0_C_5min_2021-10-29_10-00-46_0000007.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-00-46_0000007.wav",56.4453125
2,"Spectrogram 1",1,8.946668393,8.965805852,75.6323,82.928,"CageTest0_C_5min_2021-10-29_10-10-35_0000008.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-10-35_0000008.wav",81.4453125
1,"Spectrogram 1",1,9.722267098,9.760542016,59.8249,73.2004,"CageTest0_C_5min_2021-10-29_10-10-35_0000008.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-10-35_0000008.wav",69.7265625
3,"Spectrogram 1",1,10.843830641,10.88051077,48.8813,65.6615,"CageTest0_C_5min_2021-10-29_10-10-35_0000008.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-10-35_0000008.wav",60.3515625
4,"Spectrogram 1",1,11.086238452,11.138334868,56.4202,85.3599,"CageTest0_C_5min_2021-10-29_10-10-35_0000008.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-10-35_0000008.wav",61.9140625
5,"Spectrogram 1",1,11.494504222,11.523742007,56.6634,68.0934,"CageTest0_C_5min_2021-10-29_10-10-35_0000008.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-10-35_0000008.wav",62.6953125
6,"Spectrogram 1",1,15.727463184,15.749790219,55.2043,65.1751,"CageTest0_C_5min_2021-10-29_10-10-35_0000008.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-10-35_0000008.wav",59.9609375
7,"Spectrogram 1",1,16.105427996,16.142639721,58.3658,67.8502,"CageTest0_C_5min_2021-10-29_10-10-35_0000008.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-10-35_0000008.wav",65.4296875
8,"Spectrogram 1",1,16.259590833,16.285107445,56.9066,67.8502,"CageTest0_C_5min_2021-10-29_10-10-35_0000008.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-10-35_0000008.wav",63.4765625
9,"Spectrogram 1",1,16.387705488,16.412690504,59.0953,67.3638,"CageTest0_C_5min_2021-10-29_10-10-35_0000008.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-10-35_0000008.wav",64.2578125
10,"Spectrogram 1",1,16.538678774,16.572169327,62.5,71.7412,"CageTest0_C_5min_2021-10-29_10-10-35_0000008.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-10-35_0000008.wav",66.9921875
11,"Spectrogram 1",1,16.772581049,16.79543968,59.5817,66.8774,"CageTest0_C_5min_2021-10-29_10-10-35_0000008.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-10-35_0000008.wav",64.2578125
12,"Spectrogram 1",1,16.810855966,16.882621437,33.0739,43.7743,"CageTest0_C_5min_2021-10-29_10-10-35_0000008.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-10-35_0000008.wav",40.0390625
13,"Spectrogram 1",1,17.384979424,17.412622421,40.6128,48.3949,"CageTest0_C_5min_2021-10-29_10-10-35_0000008.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-10-35_0000008.wav",44.7265625
14,"Spectrogram 1",1,18.16110968,18.194068637,58.6089,68.0934,"CageTest0_C_5min_2021-10-29_10-10-35_0000008.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-10-35_0000008.wav",66.2109375
15,"Spectrogram 1",1,20.280051575,20.319921281,53.7451,64.4455,"CageTest0_C_5min_2021-10-29_10-10-35_0000008.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-10-35_0000008.wav",61.5234375
16,"Spectrogram 1",1,21.084356423,21.130605282,58.3658,66.3911,"CageTest0_C_5min_2021-10-29_10-10-35_0000008.Table.1.selections.txt","CageTest0_C_5min_2021-10-29_10-10-35_0000008.wav",64.2578125
